city,datetime,lead_days,blend_temperature,blend_rainfall,blend_wind_speed,temperature,rainfall,wind_speed
Delhi,2026-09-24 12:00:00,1,33.96755340000001,0.0,9.2104873,33.411996075289075,0.09536400990718448,6.459143738361121
Delhi,2026-09-24 13:00:00,1,34.511745399999995,0.0,8.8830183,33.81689179059301,0.09004517366133134,6.314941090149853
Delhi,2026-09-24 14:00:00,1,34.7103227,0.0,8.9604363,33.94698195734499,0.08893525905382287,6.209111220915993
Delhi,2026-09-24 15:00:00,1,34.4873072,0.0,9.6406334,33.69516031993035,0.09080871013850438,6.656782065576386
Delhi,2026-09-24 16:00:00,1,33.9083174,0.0,10.7008779,33.02362876075341,0.08032470206225589,7.502881342333492
Delhi,2026-09-24 17:00:00,1,32.9598573,0.0,11.6572274,32.13471477283632,0.07809058872034311,8.560145589879282
Delhi,2026-09-24 18:00:00,1,31.7378153,0.0,11.0325053,30.78776906750336,0.0765549942667323,8.356812341888077
Delhi,2026-09-24 19:00:00,1,30.6036001,0.0,10.6073675,29.80306457105062,0.06719582669366576,8.527376008537214
Delhi,2026-09-24 20:00:00,1,29.5291463,0.0,9.7308417,29.05786126768262,0.06493541966749372,7.828118090255388
Delhi,2026-09-24 21:00:00,1,28.828439,0.0,10.1221356,28.49297996071492,0.0716453071213882,8.36582401542648
Delhi,2026-09-24 22:00:00,1,28.148284600000004,0.0,11.2390456,28.1829256097627,0.0950469037378498,8.944317191444576
Delhi,2026-09-24 23:00:00,1,27.4961973,0.0,11.719368499999998,27.687997134161495,0.09546350977447504,9.096570736891698
Delhi,2026-09-25 00:00:00,2,26.95856575856576,0.0,12.1358562,27.21699937956997,0.11413812517363846,8.484930097856004
Delhi,2026-09-25 01:00:00,2,26.274592974592974,0.0,12.3724246,26.51874480531159,0.14754981973011236,8.119556842290189
Delhi,2026-09-25 02:00:00,2,25.666018866018867,0.0,11.3112529,25.948825694598874,0.14091011915479934,7.194300216164553
Delhi,2026-09-25 03:00:00,2,25.128632128632127,0.0,9.841981699999998,25.539555253135994,0.12025712286402687,6.71181415078143
Delhi,2026-09-25 04:00:00,2,24.589355089355088,0.0,8.689319300000001,24.99545021557415,0.13567819511909474,6.970098367634835
Delhi,2026-09-25 05:00:00,2,24.31071461071461,0.0,7.5803949,24.776345349852342,0.1266931317524057,5.950086587256384
Delhi,2026-09-25 06:00:00,2,24.24236574236574,0.0,6.3519597,24.77957521837723,0.13483514041357644,5.3169389658738435
Delhi,2026-09-25 07:00:00,2,25.134453234453236,0.0,6.2551425,25.66817971412344,0.14070783314721302,5.2381604770684955
Delhi,2026-09-25 08:00:00,2,26.638421338421335,0.0,7.584171,27.113301009984134,0.16846223437817656,5.816199785106429
Delhi,2026-09-25 09:00:00,2,28.268068368068366,0.0,9.1732958,28.620197947228366,0.1355622250667079,6.700639034202652
Delhi,2026-09-25 10:00:00,2,29.79314379314379,0.0,9.2752015,30.09812578135917,0.10120056697728862,7.020633757547909
Delhi,2026-09-25 11:00:00,2,31.11452501452501,0.0,8.9505009,31.30260309859708,0.09590651613809265,6.868981890311533
Delhi,2026-09-25 12:00:00,2,32.158617258617255,0.0,8.280676799999998,32.02612358582436,0.0955429879125131,6.520963022812928
Delhi,2026-09-25 13:00:00,2,32.96100336100336,0.0,6.5092167,32.5026815931604,0.10211567548806037,5.563899912047534
Delhi,2026-09-25 14:00:00,2,33.518053818053815,0.0,4.9862326,32.59746421291627,0.101417147056229,5.413027915092021
Delhi,2026-09-25 15:00:00,2,33.60589360589361,0.0262804,5.388887799999999,32.68268203997018,0.1683340143881059,5.846120500935315
Delhi,2026-09-25 16:00:00,2,33.16803276803276,0.0262804,8.665445,32.323836994111836,0.1783874494820832,6.9062778772514175
Delhi,2026-09-25 17:00:00,2,32.143489543489544,0.0262804,11.6920143,31.51477794007827,0.224982690534609,8.729300411844248
Delhi,2026-09-25 18:00:00,2,31.03455553455553,0.0,9.5710308,30.351965518851145,0.09427304190424123,7.852133313028856
Delhi,2026-09-25 19:00:00,2,29.510680110680106,0.0,11.1585905,29.04209950999508,0.12004665473564186,7.887759710409139
Delhi,2026-09-25 20:00:00,2,28.174493374493373,0.0,9.8031339,28.308024782106948,0.1647544435446922,6.057533056656618
Delhi,2026-09-25 21:00:00,2,27.42342212342212,0.0,9.0875715,27.626501211382667,0.15244716115932225,5.676913594903336
Delhi,2026-09-25 22:00:00,2,26.830644730644728,0.0,8.689261,27.18926754746538,0.15507051591714455,5.419043431573991
Delhi,2026-09-25 23:00:00,2,26.235502935502936,0.0,8.4822934,26.71073658091823,0.15991374849564555,5.904716214763381
Delhi,2026-09-26 00:00:00,3,25.727921472078528,0.0,8.1375083,26.130489350563387,0.14799201594538022,6.701523103913565
Delhi,2026-09-26 01:00:00,3,25.261932638067364,0.0,8.1908055,25.699197509454457,0.1329209048337208,7.100515288299688
Delhi,2026-09-26 02:00:00,3,24.872466827533174,0.0,7.8836241,25.322650874564406,0.1287312402400277,6.575761793907171
Delhi,2026-09-26 03:00:00,3,24.47710012289988,0.0,7.1401799000000015,24.95832754241498,0.12366900869914631,6.1313409606681235
Delhi,2026-09-26 04:00:00,3,24.112748887251115,0.0,6.545279800000001,24.582351338123708,0.11254991762378033,6.573832547633341
Delhi,2026-09-26 05:00:00,3,24.011914588085418,0.0,6.6198566,24.522008524972378,0.111006040321454,5.925868673955712
Delhi,2026-09-26 06:00:00,3,24.22928087071913,0.0,6.710331600000001,24.797855156603546,0.12319315262620859,5.70982768220505
Delhi,2026-09-26 07:00:00,3,25.12322487677512,0.0,7.211477200000002,25.734527357686446,0.13127857291388906,6.005949924853203
Delhi,2026-09-26 08:00:00,3,26.526649073350928,0.0,6.3499262000000005,27.04887719485441,0.161345737629369,6.077385188965079
Delhi,2026-09-26 09:00:00,3,27.930410969589037,0.0,6.1607719,27.962739097692463,0.1509936971472842,5.262835190893412
Delhi,2026-09-26 10:00:00,3,29.027783972216028,0.0,6.217802200000001,29.0768404562748,0.1241355623935665,5.755384566479475
Delhi,2026-09-26 11:00:00,3,29.92630527369473,0.0,7.831966000000001,29.854944969064185,0.12243061512913668,6.98305970977812
Delhi,2026-09-26 12:00:00,3,30.391171708828296,0.1211864,7.8863001000000015,30.19649353783544,0.4212287443857432,6.658406835764939
Delhi,2026-09-26 13:00:00,3,30.460925939074063,0.1211864,7.598875900000001,30.311225766978446,0.4357220079663512,7.420910285115524
Delhi,2026-09-26 14:00:00,3,30.383325216674784,0.1211864,9.3368377,30.259732872901743,0.39026988923641004,7.091754134924978
Delhi,2026-09-26 15:00:00,3,30.41632328367672,0.0,10.9065394,30.407857206686305,0.1455926244860372,8.790881116725433
Delhi,2026-09-26 16:00:00,3,29.53666936333064,0.0,14.373080400000005,29.515214295692513,0.14636184543818043,11.092452900565704
Delhi,2026-09-26 17:00:00,3,27.963081336918663,0.2195472,15.038068400000004,28.073217346133664,0.22577223952907846,11.176027511726657
Delhi,2026-09-26 18:00:00,3,26.991264808735195,0.0,14.3893391,27.194614785027333,0.16131924476988133,10.787294728812855
Delhi,2026-09-26 19:00:00,3,26.17591472408528,0.1190435,12.7646245,26.660682240138463,0.27201611589680486,9.395159236788581
Delhi,2026-09-26 20:00:00,3,25.47036012963987,0.0238087,12.850905100000002,25.957682154947012,0.1836444030321244,9.576366659474857
Delhi,2026-09-26 21:00:00,3,24.666602033397965,0.1107078,11.4147271,25.21085516850663,0.22535416448486406,8.222193028111954
Delhi,2026-09-26 22:00:00,3,24.141118758881245,0.0553539,8.9713922,24.654566239674903,0.18784208974317418,6.315926882256065
Delhi,2026-09-26 23:00:00,3,23.721778478221523,0.0184513,8.491262500000001,24.206927754456764,0.17359637756776441,7.217872528533237
Ghaziabad,2026-09-24 00:00:00,1,26.717522,0.0,5.750592050592051,27.035021006280097,0.122377370244629,5.9339546824183085
Ghaziabad,2026-09-24 01:00:00,1,26.1386366,0.0,6.611256311256311,26.531081084477194,0.12539400329334363,5.974085021910134
Ghaziabad,2026-09-24 02:00:00,1,25.7367148,0.0,7.158074158074159,26.094949713319874,0.137357670859358,6.488824855731858
Ghaziabad,2026-09-24 03:00:00,1,25.5044092,0.0,7.794450794450794,25.835940433755354,0.13201632021193624,6.740131474867508
Ghaziabad,2026-09-24 04:00:00,1,25.3628344,0.0,8.065673465673466,25.72323222846353,0.13408490930745035,6.913382126045612
Ghaziabad,2026-09-24 05:00:00,1,25.5367374,0.0,7.1852010852010855,25.92126904736223,0.11536989852899636,6.517558479481452
Ghaziabad,2026-09-24 06:00:00,1,25.3923962,0.0,7.998879598879599,25.75355380146908,0.13466446349005537,6.875552813867941
Ghaziabad,2026-09-24 07:00:00,1,26.375526200000003,0.0,9.316882816882815,26.696462693884076,0.12253916907928034,7.822725449456042
Ghaziabad,2026-09-24 08:00:00,1,28.0493448,0.0,11.982185982185982,28.215384655139204,0.10245243745027428,9.855873901902143
Ghaziabad,2026-09-24 09:00:00,1,29.8202914,0.0,12.146991946991946,29.697222084100705,0.07756445017484108,9.89020187716083
Ghaziabad,2026-09-24 10:00:00,1,31.265266200000003,0.0,11.635570635570636,31.151246879499894,0.07378518305971343,9.328350841755269
Ghaziabad,2026-09-24 11:00:00,1,32.452913800000005,0.0,10.313827213827214,32.33673985355136,0.07599171845712632,7.976256768586291
Ghaziabad,2026-09-24 12:00:00,1,33.2250414,0.0,10.406176406176408,32.624997530232484,0.09253186281021998,7.2836795397459655
Ghaziabad,2026-09-24 13:00:00,1,33.5878998,0.0,10.71983581983582,32.957140413340085,0.11148533233810824,7.430672303984409
Ghaziabad,2026-09-24 14:00:00,1,33.5952472,0.0,10.34260074260074,32.95464409970607,0.11073940851215969,6.854932458402564
Ghaziabad,2026-09-24 15:00:00,1,33.2666778,0.0,10.722756622756624,32.52110550916854,0.09255719158007986,7.349387315699735
Ghaziabad,2026-09-24 16:00:00,1,32.659561,0.0,10.86911126911127,31.90060271774081,0.0806324259467342,7.48104054373287
Ghaziabad,2026-09-24 17:00:00,1,31.7593498,0.0,10.987903687903689,31.04455887875621,0.07589440045952185,7.616242350934934
Ghaziabad,2026-09-24 18:00:00,1,30.5079358,0.0,10.333265233265234,29.758261186774504,0.07819875009080518,8.043753133919367
Ghaziabad,2026-09-24 19:00:00,1,29.114439999999995,0.0,9.707207407207408,29.01672633466214,0.06873358103733089,7.856875877979013
Ghaziabad,2026-09-24 20:00:00,1,28.228248,0.0,9.10911740911741,28.271067678665876,0.09526804191921569,7.401693585257236
Ghaziabad,2026-09-24 21:00:00,1,27.526812,0.0,10.091837991837991,27.769629347571136,0.09850934602570603,8.504601414185895
Ghaziabad,2026-09-24 22:00:00,1,27.0083792,0.0,11.281929981929984,27.298697446417645,0.10329060380069445,9.240625025851287
Ghaziabad,2026-09-24 23:00:00,1,26.5237936,0.0,11.573657373657374,26.959676312967684,0.11937585370971134,9.165076679843656
Ghaziabad,2026-09-25 00:00:00,2,26.088345900000007,0.0,12.0293027,26.366210189050754,0.12924380277056635,9.19584980154005
Ghaziabad,2026-09-25 01:00:00,2,25.497340600000005,0.0,11.688459300000002,25.841339169246524,0.1231345518852604,7.783951219432851
Ghaziabad,2026-09-25 02:00:00,2,24.91803550000001,0.0,10.0118544,25.49985440997864,0.11225849510475162,7.184445471381785
Ghaziabad,2026-09-25 03:00:00,2,24.360533600000004,0.0,8.880808600000002,24.870361206074598,0.12709874370760288,7.2726615268633665
Ghaziabad,2026-09-25 04:00:00,2,23.7577361,0.0,7.449785900000002,24.256223003328657,0.11789863106985883,6.481140370383619
Ghaziabad,2026-09-25 05:00:00,2,23.4171573,0.0,6.370737200000001,23.92605029127563,0.11212797308345934,5.81674528024412
Ghaziabad,2026-09-25 06:00:00,2,23.409199600000004,0.0,5.2659263,24.004618589607823,0.11541011229175982,5.347946205774606
Ghaziabad,2026-09-25 07:00:00,2,24.4675797,0.0,5.492763700000001,25.138011073907155,0.13089602712655654,4.701355921391499
Ghaziabad,2026-09-25 08:00:00,2,26.118817600000007,0.0,7.2329626,26.93252074168686,0.15075848241398007,5.832341268839658
Ghaziabad,2026-09-25 09:00:00,2,27.72628230000001,0.0,9.5975881,28.152180922689965,0.14627985475227193,7.275936564556057
Ghaziabad,2026-09-25 10:00:00,2,29.2114797,0.0,9.8465633,29.391391884572688,0.09951300251366207,7.601937310032746
Ghaziabad,2026-09-25 11:00:00,2,30.4188772,0.0,9.4055036,30.45031143329476,0.08965003148299115,7.314392857005043
Ghaziabad,2026-09-25 12:00:00,2,31.4180662,0.0,8.432807400000002,31.315089354017427,0.09303516965289825,6.547411689276256
Ghaziabad,2026-09-25 13:00:00,2,32.1836598,0.0,6.480592300000001,31.756569334154957,0.08542180460392303,6.20384188908292
Ghaziabad,2026-09-25 14:00:00,2,32.6425501,0.0,5.364483900000001,32.06878920943735,0.08628304395179537,5.052880130210634
Ghaziabad,2026-09-25 15:00:00,2,32.7350358,0.0,6.426660500000001,31.99231590683817,0.08342647574176609,6.119649528550425
Ghaziabad,2026-09-25 16:00:00,2,32.304518,0.0,9.4337445,31.718164249907048,0.09380235797261931,7.967937900990195
Ghaziabad,2026-09-25 17:00:00,2,31.291208900000004,0.0,10.0479148,31.186526276906086,0.09287099455267507,8.26021594526531
Ghaziabad,2026-09-25 18:00:00,2,29.9521353,0.0,9.8995093,29.347368086796706,0.11453851009445865,7.433118995643558
Ghaziabad,2026-09-25 19:00:00,2,28.008147200000003,0.0,10.041737500000002,28.166466294174036,0.16398370908170729,6.079854584223
Ghaziabad,2026-09-25 20:00:00,2,26.961973400000005,0.0,9.315288,27.133592811989214,0.16216239702744992,5.682805645399261
Ghaziabad,2026-09-25 21:00:00,2,26.186202,0.0,8.614937800000002,26.62441529251986,0.1425675385158749,6.152898421496829
Ghaziabad,2026-09-25 22:00:00,2,25.636628500000004,0.0,8.717929900000001,26.117934322627026,0.13094384282663765,6.626754144340245
Ghaziabad,2026-09-25 23:00:00,2,25.126847600000005,0.0,8.710040500000002,25.741865701020053,0.1447662882356268,7.319197957485084
Ghaziabad,2026-09-26 00:00:00,3,24.7348383,0.0,8.70913739086261,25.40488904214125,0.11944927935715462,7.306385691699507
Ghaziabad,2026-09-26 01:00:00,3,24.3612446,0.0,8.291949208050791,24.987583789251367,0.12235336412716695,7.295395523989186
Ghaziabad,2026-09-26 02:00:00,3,24.074849,0.0,7.11952358047642,24.646109480749605,0.11047245288063134,5.907994977801677
Ghaziabad,2026-09-26 03:00:00,3,23.7372535,0.0306019,6.831257168742832,24.296901227334896,0.18921407287499048,5.58242872170511
Ghaziabad,2026-09-26 04:00:00,3,23.5033607,0.0306019,5.643222156777844,24.104007033047374,0.2000418409281421,5.421707373656867
Ghaziabad,2026-09-26 05:00:00,3,23.4970485,0.0306019,6.029164170835829,24.121897640543576,0.19420612159814482,5.076845414430905
Ghaziabad,2026-09-26 06:00:00,3,23.6479463,0.0,5.6986981013019,24.3383556058242,0.11328170502614739,5.148968920687716
Ghaziabad,2026-09-26 07:00:00,3,24.51958,0.0,5.0092278907721095,25.21579608699478,0.12362461727851924,5.108336908773523
Ghaziabad,2026-09-26 08:00:00,3,25.7549737,0.0,4.704675295324705,26.439194616911934,0.17652051913185227,4.822268975306049
Ghaziabad,2026-09-26 09:00:00,3,26.7443543,0.1905065,4.988690611309389,27.152181241979818,0.4316679389122565,5.5045848208975245
Ghaziabad,2026-09-26 10:00:00,3,27.3418939,0.1905065,5.924682075317925,27.2800005554439,0.42997744030784146,6.479890438706684
Ghaziabad,2026-09-26 11:00:00,3,27.9192583,0.1530095,6.843864056135945,27.651959462724452,0.42692168880892045,6.240997289707814
Ghaziabad,2026-09-26 12:00:00,3,28.5371827,0.5814360999999999,7.025465174534826,28.370350095302513,0.511310420317207,7.045737157646311
Ghaziabad,2026-09-26 13:00:00,3,29.143220900000003,0.5814360999999999,8.703652796347203,29.057515024635954,0.529502813200571,7.46460064862697
Ghaziabad,2026-09-26 14:00:00,3,29.0294956,0.5814360999999999,10.513573686426316,28.997433711508574,0.5140542603788417,8.212395248966807
Ghaziabad,2026-09-26 15:00:00,3,28.3846967,0.3129141,14.255772644227358,28.306945024938667,0.6120559146248159,11.039054055424046
Ghaziabad,2026-09-26 16:00:00,3,27.2764553,0.3316626,15.840931859068142,27.402196261704614,0.6246633401900731,12.404828613104518
Ghaziabad,2026-09-26 17:00:00,3,26.4391903,0.3044589,17.011631088368915,26.85038271461383,0.5348930743829707,12.547558116360257
Ghaziabad,2026-09-26 18:00:00,3,25.3957019,0.0,14.530990369009633,26.083246990806884,0.1663890171577477,11.58535316100086
Ghaziabad,2026-09-26 19:00:00,3,24.7449136,0.0216078,13.372984127015876,25.289568262394386,0.17573882535164578,10.479859763056572
Ghaziabad,2026-09-26 20:00:00,3,24.0573812,0.0,13.898137801862198,24.610464055705734,0.14815804825602227,11.499775581239916
Ghaziabad,2026-09-26 21:00:00,3,23.2915724,0.0562455,11.542154757845244,23.75542711168201,0.1931249847156673,9.239946147932733
Ghaziabad,2026-09-26 22:00:00,3,22.7025107,0.0562455,10.15881534118466,23.0772292758685,0.18706031626413425,8.821178749492146
Ghaziabad,2026-09-26 23:00:00,3,22.3610105,0.187485,9.351657948342051,22.419491871442073,0.19149961770864257,8.285256093379921
Goa,2026-09-24 00:00:00,1,25.0083286,0.2865155,3.9505651505651502,24.385605193577817,0.43168675646011156,4.356490414357483
Goa,2026-09-24 01:00:00,1,24.8878175,0.2343837,4.643119043119043,24.235280784337967,0.3789923270885534,4.306012054237452
Goa,2026-09-24 02:00:00,1,24.7123218,0.3890733,4.8206640206640206,24.16131070247083,0.5428486418094183,4.240750559113178
Goa,2026-09-24 03:00:00,1,24.4856971,1.7494189,4.135627135627136,24.146584358045644,2.0031323072941616,4.48031061843054
Goa,2026-09-24 04:00:00,1,24.254019,1.9545345,3.3960078960078963,24.155846409083434,2.148982259833239,2.389235327720734
Goa,2026-09-24 05:00:00,1,23.9944961,2.0545336,2.045796145796146,23.56518643620529,2.0194142578972873,3.4801264161196457
Goa,2026-09-24 06:00:00,1,23.865076,2.3106856,2.573792673792674,23.650511730088564,2.0746346074826367,3.9119685439195475
Goa,2026-09-24 07:00:00,1,24.249077,1.7837713,2.931902431902432,23.75183393704153,1.6594442382875623,4.157660807673733
Goa,2026-09-24 08:00:00,1,24.8763582,1.2198815,4.087882087882088,24.75482799425829,1.3115499743996082,4.813507680291211
Goa,2026-09-24 09:00:00,1,25.6837049,0.9136392,5.04996714996715,25.678295569507927,0.7842572948228324,4.082542664716928
Goa,2026-09-24 10:00:00,1,26.8020272,0.335446,5.73971593971594,26.98911022045131,0.28126866009055285,5.803160359991666
Goa,2026-09-24 11:00:00,1,27.6277017,0.7264344999999999,9.064331664331664,28.24741131500102,0.933904531892275,5.584058188847631
Goa,2026-09-24 12:00:00,1,27.7865419,0.618728,11.000903100903102,28.41267252536823,1.031442967239013,7.649459180622742
Goa,2026-09-24 13:00:00,1,27.1115613,1.5644223,11.117128917128916,28.187275156633774,1.694876379981372,7.8687618253956035
Goa,2026-09-24 14:00:00,1,26.639975,1.9063166,10.474577074577075,27.702619036300717,1.9601974871886154,7.294865264913769
Goa,2026-09-24 15:00:00,1,26.5621637,1.017391,10.07994997994998,27.646351809340825,1.0376844457257302,6.875657050718286
Goa,2026-09-24 16:00:00,1,26.4390433,0.7770234999999999,10.411968211968212,27.46236729550341,1.1498693212056874,7.161364921435423
Goa,2026-09-24 17:00:00,1,26.0695236,1.0518078000000002,9.797486997486995,27.014491426618523,1.1392994756879378,5.9397066571604
Goa,2026-09-24 18:00:00,1,25.2651229,0.9173739,7.427413227413227,25.1877052972137,1.0446836629359277,5.305848322776886
Goa,2026-09-24 19:00:00,1,24.8397721,0.3159920999999999,3.903311103311103,24.74184346975648,0.5303220468947679,4.338081452663069
Goa,2026-09-24 20:00:00,1,24.4575639,0.6918065,2.955374955374955,24.289266974586386,0.8271755101332706,3.8716338987926284
Goa,2026-09-24 21:00:00,1,24.3575639,0.2546896,3.1843358843358844,24.224988856969976,0.3936341569911749,4.066609484656801
Goa,2026-09-24 22:00:00,1,24.3086929,0.2572483,3.255514655514656,24.162061723949986,0.3828267729454813,4.209508772023637
Goa,2026-09-24 23:00:00,1,24.2097531,0.2833141999999999,2.73024053024053,24.129450029501935,0.3447631095988069,3.8686036233786254
Goa,2026-09-25 00:00:00,2,24.1441172,0.3676876999999999,2.8952199,23.90269758748645,0.5040672793805393,4.462299873890778
Goa,2026-09-25 01:00:00,2,24.1009764,0.3662584,3.42687,23.85409588135966,0.6079873108935157,4.694518720444288
Goa,2026-09-25 02:00:00,2,24.017824000000005,0.3407759999999999,3.3339290000000004,24.093378421527454,0.5280741995541285,4.165070365736411
Goa,2026-09-25 03:00:00,2,23.804121200000004,0.6791466,2.6898275,23.936384064772263,0.8503017068012627,3.9632947335176105
Goa,2026-09-25 04:00:00,2,23.5209088,1.0599533,3.9268598,23.72874589336905,0.886437536591213,3.0803817922367074
Goa,2026-09-25 05:00:00,2,23.2671784,0.520535,3.5486112,23.470370435443286,0.6919056623145026,4.666340014082607
Goa,2026-09-25 06:00:00,2,23.2935168,0.1269117,3.4075345,23.537485936554205,0.27613638597926154,4.268408234848563
Goa,2026-09-25 07:00:00,2,23.8819348,0.3605412,3.4702678,24.0493242904677,0.5103269624503877,4.409453692341831
Goa,2026-09-25 08:00:00,2,24.535590000000003,0.251864,4.0409368,24.777024770548987,0.5030998673921171,4.812761560043887
Goa,2026-09-25 09:00:00,2,25.4535956,0.2676388,3.8497019,25.701453150490746,0.4558582799144659,4.720707965744735
Goa,2026-09-25 10:00:00,2,26.340072400000004,0.3433758,6.254816099999999,26.348929998591192,0.558184188529008,4.939113863284296
Goa,2026-09-25 11:00:00,2,27.0937572,0.4619793999999999,8.710492,27.309020384730427,0.7434017732446039,5.411611223792032
Goa,2026-09-25 12:00:00,2,27.295772,1.0404277999999998,10.6244634,28.386275202156256,0.8969319822757059,7.41884595805135
Goa,2026-09-25 13:00:00,2,27.143064,1.2004687,10.5859382,28.255684661486523,1.204002707906824,7.604695605667358
Goa,2026-09-25 14:00:00,2,27.3369576,0.8686446999999999,10.7406271,27.997471464018687,1.335223705118812,7.645610790754411
Goa,2026-09-25 15:00:00,2,27.146464,0.9355871,11.265079,28.203885847768433,1.1720036817553614,7.418521003639292
Goa,2026-09-25 16:00:00,2,26.90224,0.5904218,9.9478778,27.90541608381599,0.9684188469826427,6.627767856111802
Goa,2026-09-25 17:00:00,2,26.642282,0.2247721999999999,8.8282211,27.057950536631918,0.47581614162258234,5.604684344942199
Goa,2026-09-25 18:00:00,2,25.8528408,0.0961109999999999,7.1437486,25.893512043723497,0.25742443960060024,4.540359754905255
Goa,2026-09-25 19:00:00,2,25.400178800000003,0.0745176,5.0924667,25.341739335648583,0.21816967643701884,4.188801421984794
Goa,2026-09-25 20:00:00,2,25.0706664,0.0260125,4.656903700000001,24.92713914293472,0.13717200488149456,4.366624127229123
Goa,2026-09-25 21:00:00,2,24.868530400000004,0.052025,4.8910814,24.753032076547942,0.16511523520327237,4.504992143012801
Goa,2026-09-25 22:00:00,2,24.6885364,0.052025,4.860424,24.87090489184275,0.16403118542759135,4.914055101462923
Goa,2026-09-25 23:00:00,2,24.5043156,0.1005301,4.9904437,24.769477834195506,0.21137798818993697,5.0041736158493535
Goa,2026-09-26 00:00:00,3,24.3976582,0.0750237,4.2854596,24.508154886620275,0.3709381956202328,4.759229780782352
Goa,2026-09-26 01:00:00,3,24.2229425,0.0750237,3.6745786,24.35837322028071,0.3887791525441264,4.656372508684542
Goa,2026-09-26 02:00:00,3,24.135578700000003,0.0750237,3.4805854,24.28496613725938,0.3811786826761048,4.814021500386609
Goa,2026-09-26 03:00:00,3,24.0190276,0.1554742,3.8061586,24.16827869934404,0.30827749767580936,4.80499342548414
Goa,2026-09-26 04:00:00,3,23.8991771,0.1333221,4.6208656,24.043403274718187,0.27913798738823137,5.119789033791326
Goa,2026-09-26 05:00:00,3,23.9079803,0.100538,4.8538692,24.044947108936455,0.25478103821048076,5.557170549952831
Goa,2026-09-26 06:00:00,3,23.8849982,0.5994312,5.9852394,24.002790282121236,0.2679023384902958,5.1061205198380675
Goa,2026-09-26 07:00:00,3,24.3968446,0.5494786,4.8519184,24.418066023385446,0.3080413361790882,5.196986959135828
Goa,2026-09-26 08:00:00,3,25.3427085,0.0749289,4.3715938,25.293932900663744,0.19260918083801215,4.758199662968729
Goa,2026-09-26 09:00:00,3,26.3645534,0.0252927,6.1873474,26.50776117848582,0.1494828210584052,6.156094942433441
Goa,2026-09-26 10:00:00,3,27.3706608,0.0252927,8.8236616,27.698739269934904,0.15367213654141673,5.392195300814479
Goa,2026-09-26 11:00:00,3,27.9473154,0.091749,9.7598822,28.473155858466313,0.24209159914111877,5.6358252925181604
Goa,2026-09-26 12:00:00,3,28.0770363,0.1500474,10.2513394,28.65806129933288,0.4441739168467601,6.89688895856867
Goa,2026-09-26 13:00:00,3,28.2274649,0.1804505,10.3715602,28.70379705303921,0.49400759761394053,7.24441874860662
Goa,2026-09-26 14:00:00,3,28.0567103,0.1474448,10.6749946,28.556968599700564,0.4503602400062085,7.473048775718302
Goa,2026-09-26 15:00:00,3,27.9780916,0.0,10.3780214,28.27077814649337,0.06725115582477406,7.097004026435078
Goa,2026-09-26 16:00:00,3,27.6446658,0.0,10.237872,27.940818219274014,0.07137297951555818,6.394607324088279
Goa,2026-09-26 17:00:00,3,26.8932281,0.0,8.5574558,27.022081710082404,0.09373128095859684,5.029900185762505
Goa,2026-09-26 18:00:00,3,25.8951948,0.0,6.1499276,25.938808602314005,0.09173246761825657,5.20289250295747
Goa,2026-09-26 19:00:00,3,25.1605037,0.0,4.556587599999999,25.090094931246234,0.10023458030404972,5.063946010870003
Goa,2026-09-26 20:00:00,3,24.701061900000003,0.0,3.3399418,24.564394778061185,0.11132629268250917,4.078625804036825
Goa,2026-09-26 21:00:00,3,24.3966253,0.0,3.114398,24.266354557234404,0.13247848875803045,3.870368531523852
Goa,2026-09-26 22:00:00,3,24.1130364,0.0,3.228175,23.98214638781385,0.1214346894208318,3.982243820588122
Goa,2026-09-26 23:00:00,3,23.9041632,0.0,3.4801100000000003,23.850201312919303,0.11339368613931476,4.33011761013454
Guwahati,2026-09-24 00:00:00,1,25.73405326594673,0.0308162308162308,5.256328599999999,26.26773538489361,0.43596226289782686,5.510535220666421
Guwahati,2026-09-24 01:00:00,1,25.51205278794721,0.0308162308162308,5.4118444,25.967709011542375,0.4112251987284031,5.6197436795444835
Guwahati,2026-09-24 02:00:00,1,25.368849931150063,0.0308162308162308,5.8270957,25.78530163479414,0.35986958006515873,5.96156459054549
Guwahati,2026-09-24 03:00:00,1,25.328588271411725,0.1848973848973849,6.017058800000001,25.63867951234766,0.5321357775561999,6.342556224779756
Guwahati,2026-09-24 04:00:00,1,25.376875423124574,0.1848973848973849,5.9095008,25.498268635243125,0.5301795404166469,6.0707864415634925
Guwahati,2026-09-24 05:00:00,1,25.489567810432188,0.1848973848973849,5.942137,26.04984072948329,0.5389559583455015,6.0136284223007275
Guwahati,2026-09-24 06:00:00,1,26.17718902281097,0.0,6.1600864,26.79332001102914,0.1396101688977547,6.551270454482313
Guwahati,2026-09-24 07:00:00,1,27.176575023424974,0.0,7.057987099999999,27.828431525358287,0.12033004941869681,7.145784218310032
Guwahati,2026-09-24 08:00:00,1,28.457716242283755,0.0,8.2032125,29.04051568006636,0.10040409586952143,8.068325453539247
Guwahati,2026-09-24 09:00:00,1,29.73164646835353,0.0,9.705499799999998,30.347005108272235,0.091463197769924,9.736203116895105
Guwahati,2026-09-24 10:00:00,1,31.389830710169285,0.0,11.6434524,31.750541806849583,0.09507371925406412,12.728799996183362
