city,datetime,temperature,rainfall,wind_speed
Kolkata,2026-09-25T11:00,35.0,0.0,15.5
Kolkata,2026-09-25T12:00,35.9,0.0,16.0
Kolkata,2026-09-25T13:00,36.4,0.0,15.5
Kolkata,2026-09-25T14:00,36.6,0.0,14.0
Kolkata,2026-09-25T15:00,36.4,0.0,12.0
Kolkata,2026-09-25T16:00,35.9,0.0,10.0
Kolkata,2026-09-25T17:00,35.0,0.0,8.5
Kolkata,2026-09-25T18:00,33.8,0.0,8.0
Kolkata,2026-09-25T19:00,32.5,0.0,8.5
Kolkata,2026-09-25T20:00,31.1,0.0,10.0
Kolkata,2026-09-25T21:00,29.7,0.0,12.0
Kolkata,2026-09-25T22:00,28.3,0.0,14.0
Kolkata,2026-09-25T23:00,27.2,0.0,15.5
Kolkata,2026-09-26T00:00,26.3,0.0,16.0
Kolkata,2026-09-26T01:00,25.8,0.0,15.5
Kolkata,2026-09-26T02:00,25.6,0.0,14.0
Kolkata,2026-09-26T03:00,25.8,0.0,12.0
Kolkata,2026-09-26T04:00,26.3,0.0,10.0
Kolkata,2026-09-26T05:00,27.2,0.1,8.5
Kolkata,2026-09-26T06:00,28.3,0.5,8.0
Kolkata,2026-09-26T07:00,29.7,0.8,8.5
Kolkata,2026-09-26T08:00,31.1,0.9,10.0
Kolkata,2026-09-26T09:00,32.5,1.0,12.0
Kolkata,2026-09-26T10:00,33.8,0.9,14.0
Kolkata,2026-09-26T11:00,35.0,0.8,15.5
Kolkata,2026-09-26T12:00,35.9,0.5,16.0
Kolkata,2026-09-26T13:00,36.4,0.1,15.5
Kolkata,2026-09-26T14:00,36.6,0.0,14.0
Kolkata,2026-09-26T15:00,36.4,0.0,12.0
Kolkata,2026-09-26T16:00,35.9,0.0,10.0
Kolkata,2026-09-26T17:00,35.0,0.0,8.5
Kolkata,2026-09-26T18:00,33.8,0.0,8.0
Kolkata,2026-09-26T19:00,32.5,0.0,8.5
Kolkata,2026-09-26T20:00,31.1,0.0,10.0
Kolkata,2026-09-26T21:00,29.7,0.0,12.0
Kolkata,2026-09-26T22:00,28.3,0.0,14.0
Kolkata,2026-09-26T23:00,27.2,0.0,15.5
Kolkata,2026-09-27T00:00,26.3,0.0,16.0
Kolkata,2026-09-27T01:00,25.8,0.0,15.5
Kolkata,2026-09-27T02:00,25.6,0.0,14.0
Kolkata,2026-09-27T03:00,25.8,0.0,12.0
Kolkata,2026-09-27T04:00,26.3,0.0,10.0
Kolkata,2026-09-27T05:00,27.2,0.0,8.5
Kolkata,2026-09-27T06:00,28.3,0.0,8.0
Kolkata,2026-09-27T07:00,29.7,0.0,8.5
Kolkata,2026-09-27T08:00,31.1,0.0,10.0
Kolkata,2026-09-27T09:00,32.5,0.0,12.0
Kolkata,2026-09-27T10:00,33.8,0.0,14.0
Kolkata,2026-09-27T11:00,35.0,0.0,15.5
Kolkata,2026-09-27T12:00,35.9,0.0,16.0
Kolkata,2026-09-27T13:00,36.4,0.0,15.5
Kolkata,2026-09-27T14:00,36.6,0.0,14.0
Kolkata,2026-09-27T15:00,36.4,0.0,12.0
Kolkata,2026-09-27T16:00,35.9,0.0,10.0
Kolkata,2026-09-27T17:00,35.0,0.1,8.5
Kolkata,2026-09-27T18:00,33.8,0.5,8.0
Kolkata,2026-09-27T19:00,32.5,0.8,8.5
Kolkata,2026-09-27T20:00,31.1,0.9,10.0
Kolkata,2026-09-27T21:00,29.7,1.0,12.0
Kolkata,2026-09-27T22:00,28.3,0.9,14.0
Kolkata,2026-09-27T23:00,27.2,0.8,15.5
Kolkata,2026-09-28T00:00,26.3,0.5,16.0
Kolkata,2026-09-28T01:00,25.8,0.1,15.5
Kolkata,2026-09-28T02:00,25.6,0.0,14.0
Kolkata,2026-09-28T03:00,25.8,0.0,12.0
Kolkata,2026-09-28T04:00,26.3,0.0,10.0
Kolkata,2026-09-28T05:00,27.2,0.0,8.5
Kolkata,2026-09-28T06:00,28.3,0.0,8.0
Kolkata,2026-09-28T07:00,29.7,0.0,8.5
Kolkata,2026-09-28T08:00,31.1,0.0,10.0
Kolkata,2026-09-28T09:00,32.5,0.0,12.0
Kolkata,2026-09-28T10:00,33.8,0.0,14.0
Kolkata,2026-09-28T11:00,35.0,0.0,15.5
Kolkata,2026-09-28T12:00,35.9,0.0,16.0
Kolkata,2026-09-28T13:00,36.4,0.0,15.5
Kolkata,2026-09-28T14:00,36.6,0.0,14.0
Kolkata,2026-09-28T15:00,36.4,0.0,12.0
Kolkata,2026-09-28T16:00,35.9,0.0,10.0
Kolkata,2026-09-28T17:00,35.0,0.0,8.5
Kolkata,2026-09-28T18:00,33.8,0.0,8.0
Kolkata,2026-09-28T19:00,32.5,0.0,8.5
Kolkata,2026-09-28T20:00,31.1,0.0,10.0
Kolkata,2026-09-28T21:00,29.7,0.0,12.0
Kolkata,2026-09-28T22:00,28.3,0.0,14.0
Kolkata,2026-09-28T23:00,27.2,0.0,15.5
Jaipur,2026-09-23T00:00,24.8,0.0,16.0
Jaipur,2026-09-23T01:00,24.3,0.0,15.5
Jaipur,2026-09-23T02:00,24.1,0.0,14.0
Jaipur,2026-09-23T03:00,24.3,0.0,12.0
Jaipur,2026-09-23T04:00,24.8,0.0,10.0
Jaipur,2026-09-23T05:00,25.7,0.1,8.5
Jaipur,2026-09-23T06:00,26.8,0.5,8.0
Jaipur,2026-09-23T07:00,28.2,0.8,8.5
Jaipur,2026-09-23T08:00,29.6,0.9,10.0
Jaipur,2026-09-23T09:00,31.0,1.0,12.0
Jaipur,2026-09-23T10:00,32.3,0.9,14.0
Jaipur,2026-09-23T11:00,33.5,0.8,15.5
Jaipur,2026-09-23T12:00,34.3,0.5,16.0
Jaipur,2026-09-23T13:00,34.9,0.1,15.5
Jaipur,2026-09-23T14:00,35.1,0.0,14.0
Jaipur,2026-09-23T15:00,34.9,0.0,12.0
Jaipur,2026-09-23T16:00,34.3,0.0,10.0
Jaipur,2026-09-23T17:00,33.5,0.0,8.5
Jaipur,2026-09-23T18:00,32.3,0.0,8.0
Jaipur,2026-09-23T19:00,31.0,0.0,8.5
Jaipur,2026-09-23T20:00,29.6,0.0,10.0
Jaipur,2026-09-23T21:00,28.2,0.0,12.0
Jaipur,2026-09-23T22:00,26.8,0.0,14.0
Jaipur,2026-09-23T23:00,25.7,0.0,15.5
Jaipur,2026-09-24T00:00,24.8,0.0,16.0
Jaipur,2026-09-24T01:00,24.3,0.0,15.5
Jaipur,2026-09-24T02:00,24.1,0.0,14.0
Jaipur,2026-09-24T03:00,24.3,0.0,12.0
Jaipur,2026-09-24T04:00,24.8,0.0,10.0
Jaipur,2026-09-24T05:00,25.7,0.0,8.5
Jaipur,2026-09-24T06:00,26.8,0.0,8.0
Jaipur,2026-09-24T07:00,28.2,0.0,8.5
Jaipur,2026-09-24T08:00,29.6,0.0,10.0
Jaipur,2026-09-24T09:00,31.0,0.0,12.0
Jaipur,2026-09-24T10:00,32.3,0.0,14.0
Jaipur,2026-09-24T11:00,33.5,0.0,15.5
Jaipur,2026-09-24T12:00,34.3,0.0,16.0
Jaipur,2026-09-24T13:00,34.9,0.0,15.5
Jaipur,2026-09-24T14:00,35.1,0.0,14.0
Jaipur,2026-09-24T15:00,34.9,0.0,12.0
Jaipur,2026-09-24T16:00,34.3,0.0,10.0
Jaipur,2026-09-24T17:00,33.5,0.1,8.5
Jaipur,2026-09-24T18:00,32.3,0.5,8.0
Jaipur,2026-09-24T19:00,31.0,0.8,8.5
Jaipur,2026-09-24T20:00,29.6,0.9,10.0
Jaipur,2026-09-24T21:00,28.2,1.0,12.0
Jaipur,2026-09-24T22:00,26.8,0.9,14.0
Jaipur,2026-09-24T23:00,25.7,0.8,15.5
Jaipur,2026-09-25T00:00,24.8,0.5,16.0
Jaipur,2026-09-25T01:00,24.3,0.1,15.5
Jaipur,2026-09-25T02:00,24.1,0.0,14.0
Jaipur,2026-09-25T03:00,24.3,0.0,12.0
Jaipur,2026-09-25T04:00,24.8,0.0,10.0
Jaipur,2026-09-25T05:00,25.7,0.0,8.5
Jaipur,2026-09-25T06:00,26.8,0.0,8.0
Jaipur,2026-09-25T07:00,28.2,0.0,8.5
Jaipur,2026-09-25T08:00,29.6,0.0,10.0
Jaipur,2026-09-25T09:00,31.0,0.0,12.0
Jaipur,2026-09-25T10:00,32.3,0.0,14.0
Jaipur,2026-09-25T11:00,33.5,0.0,15.5
Jaipur,2026-09-25T12:00,34.3,0.0,16.0
Jaipur,2026-09-25T13:00,34.9,0.0,15.5
Jaipur,2026-09-25T14:00,35.1,0.0,14.0
Jaipur,2026-09-25T15:00,34.9,0.0,12.0
Jaipur,2026-09-25T16:00,34.3,0.0,10.0
Jaipur,2026-09-25T17:00,33.5,0.0,8.5
Jaipur,2026-09-25T18:00,32.3,0.0,8.0
Jaipur,2026-09-25T19:00,31.0,0.0,8.5
Jaipur,2026-09-25T20:00,29.6,0.0,10.0
Jaipur,2026-09-25T21:00,28.2,0.0,12.0
Jaipur,2026-09-25T22:00,26.8,0.0,14.0
Jaipur,2026-09-25T23:00,25.7,0.0,15.5
Jaipur,2026-09-26T00:00,24.8,0.0,16.0
Jaipur,2026-09-26T01:00,24.3,0.0,15.5
Jaipur,2026-09-26T02:00,24.1,0.0,14.0
Jaipur,2026-09-26T03:00,24.3,0.0,12.0
Jaipur,2026-09-26T04:00,24.8,0.0,10.0
Jaipur,2026-09-26T05:00,25.7,0.1,8.5
Jaipur,2026-09-26T06:00,26.8,0.5,8.0
Jaipur,2026-09-26T07:00,28.2,0.8,8.5
Jaipur,2026-09-26T08:00,29.6,0.9,10.0
Jaipur,2026-09-26T09:00,31.0,1.0,12.0
Jaipur,2026-09-26T10:00,32.3,0.9,14.0
Jaipur,2026-09-26T11:00,33.5,0.8,15.5
Jaipur,2026-09-26T12:00,34.3,0.5,16.0
Jaipur,2026-09-26T13:00,34.9,0.1,15.5
Jaipur,2026-09-26T14:00,35.1,0.0,14.0
Jaipur,2026-09-26T15:00,34.9,0.0,12.0
Jaipur,2026-09-26T16:00,34.3,0.0,10.0
Jaipur,2026-09-26T17:00,33.5,0.0,8.5
Jaipur,2026-09-26T18:00,32.3,0.0,8.0
Jaipur,2026-09-26T19:00,31.0,0.0,8.5
Jaipur,2026-09-26T20:00,29.6,0.0,10.0
Jaipur,2026-09-26T21:00,28.2,0.0,12.0
Jaipur,2026-09-26T22:00,26.8,0.0,14.0
Jaipur,2026-09-26T23:00,25.7,0.0,15.5
Jaipur,2026-09-27T00:00,24.8,0.0,16.0
Jaipur,2026-09-27T01:00,24.3,0.0,15.5
Jaipur,2026-09-27T02:00,24.1,0.0,14.0
Jaipur,2026-09-27T03:00,24.3,0.0,12.0
Jaipur,2026-09-27T04:00,24.8,0.0,10.0
Jaipur,2026-09-27T05:00,25.7,0.0,8.5
Jaipur,2026-09-27T06:00,26.8,0.0,8.0
Jaipur,2026-09-27T07:00,28.2,0.0,8.5
Jaipur,2026-09-27T08:00,29.6,0.0,10.0
Jaipur,2026-09-27T09:00,31.0,0.0,12.0
Jaipur,2026-09-27T10:00,32.3,0.0,14.0
Jaipur,2026-09-27T11:00,33.5,0.0,15.5
Jaipur,2026-09-27T12:00,34.3,0.0,16.0
Jaipur,2026-09-27T13:00,34.9,0.0,15.5
Jaipur,2026-09-27T14:00,35.1,0.0,14.0
Jaipur,2026-09-27T15:00,34.9,0.0,12.0
Jaipur,2026-09-27T16:00,34.3,0.0,10.0
Jaipur,2026-09-27T17:00,33.5,0.1,8.5
Jaipur,2026-09-27T18:00,32.3,0.5,8.0
Jaipur,2026-09-27T19:00,31.0,0.8,8.5
Jaipur,2026-09-27T20:00,29.6,0.9,10.0
Jaipur,2026-09-27T21:00,28.2,1.0,12.0
Jaipur,2026-09-27T22:00,26.8,0.9,14.0
Jaipur,2026-09-27T23:00,25.7,0.8,15.5
Jaipur,2026-09-28T00:00,24.8,0.5,16.0
Jaipur,2026-09-28T01:00,24.3,0.1,15.5
Jaipur,2026-09-28T02:00,24.1,0.0,14.0
Jaipur,2026-09-28T03:00,24.3,0.0,12.0
Jaipur,2026-09-28T04:00,24.8,0.0,10.0
Jaipur,2026-09-28T05:00,25.7,0.0,8.5
Jaipur,2026-09-28T06:00,26.8,0.0,8.0
Jaipur,2026-09-28T07:00,28.2,0.0,8.5
Jaipur,2026-09-28T08:00,29.6,0.0,10.0
Jaipur,2026-09-28T09:00,31.0,0.0,12.0
Jaipur,2026-09-28T10:00,32.3,0.0,14.0
Jaipur,2026-09-28T11:00,33.5,0.0,15.5
Jaipur,2026-09-28T12:00,34.3,0.0,16.0
Jaipur,2026-09-28T13:00,34.9,0.0,15.5
Jaipur,2026-09-28T14:00,35.1,0.0,14.0
Jaipur,2026-09-28T15:00,34.9,0.0,12.0
Jaipur,2026-09-28T16:00,34.3,0.0,10.0
Jaipur,2026-09-28T17:00,33.5,0.0,8.5
Jaipur,2026-09-28T18:00,32.3,0.0,8.0
Jaipur,2026-09-28T19:00,31.0,0.0,8.5
Jaipur,2026-09-28T20:00,29.6,0.0,10.0
Jaipur,2026-09-28T21:00,28.2,0.0,12.0
Jaipur,2026-09-28T22:00,26.8,0.0,14.0
Jaipur,2026-09-28T23:00,25.7,0.0,15.5
Guwahati,2026-09-23T00:00,25.1,0.0,16.0
Guwahati,2026-09-23T01:00,24.5,0.0,15.5
Guwahati,2026-09-23T02:00,24.3,0.0,14.0
Guwahati,2026-09-23T03:00,24.5,0.0,12.0
Guwahati,2026-09-23T04:00,25.1,0.0,10.0
Guwahati,2026-09-23T05:00,26.0,0.1,8.5
Guwahati,2026-09-23T06:00,27.1,0.5,8.0
Guwahati,2026-09-23T07:00,28.4,0.8,8.5
Guwahati,2026-09-23T08:00,29.8,0.9,10.0
Guwahati,2026-09-23T09:00,31.3,1.0,12.0
Guwahati,2026-09-23T10:00,32.6,0.9,14.0
Guwahati,2026-09-23T11:00,33.7,0.8,15.5
Guwahati,2026-09-23T12:00,34.6,0.5,16.0
Guwahati,2026-09-23T13:00,35.2,0.1,15.5
Guwahati,2026-09-23T14:00,35.3,0.0,14.0
Guwahati,2026-09-23T15:00,35.2,0.0,12.0
Guwahati,2026-09-23T16:00,34.6,0.0,10.0
Guwahati,2026-09-23T17:00,33.7,0.0,8.5
Guwahati,2026-09-23T18:00,32.6,0.0,8.0
Guwahati,2026-09-23T19:00,31.3,0.0,8.5
Guwahati,2026-09-23T20:00,29.8,0.0,10.0
Guwahati,2026-09-23T21:00,28.4,0.0,12.0
Guwahati,2026-09-23T22:00,27.1,0.0,14.0
Guwahati,2026-09-23T23:00,26.0,0.0,15.5
Guwahati,2026-09-24T00:00,25.1,0.0,16.0
Guwahati,2026-09-24T01:00,24.5,0.0,15.5
Guwahati,2026-09-24T02:00,24.3,0.0,14.0
Guwahati,2026-09-24T03:00,24.5,0.0,12.0
Guwahati,2026-09-24T04:00,25.1,0.0,10.0
Guwahati,2026-09-24T05:00,26.0,0.0,8.5
Guwahati,2026-09-24T06:00,27.1,0.0,8.0
Guwahati,2026-09-24T07:00,28.4,0.0,8.5
Guwahati,2026-09-24T08:00,29.8,0.0,10.0
Guwahati,2026-09-24T09:00,31.3,0.0,12.0
Guwahati,2026-09-24T10:00,32.6,0.0,14.0
Guwahati,2026-09-24T11:00,33.7,0.0,15.5
Guwahati,2026-09-24T12:00,34.6,0.0,16.0
Guwahati,2026-09-24T13:00,35.2,0.0,15.5
Guwahati,2026-09-24T14:00,35.3,0.0,14.0
Guwahati,2026-09-24T15:00,35.2,0.0,12.0
Guwahati,2026-09-24T16:00,34.6,0.0,10.0
Guwahati,2026-09-24T17:00,33.7,0.1,8.5
Guwahati,2026-09-24T18:00,32.6,0.5,8.0
Guwahati,2026-09-24T19:00,31.3,0.8,8.5
Guwahati,2026-09-24T20:00,29.8,0.9,10.0
Guwahati,2026-09-24T21:00,28.4,1.0,12.0
Guwahati,2026-09-24T22:00,27.1,0.9,14.0
Guwahati,2026-09-24T23:00,26.0,0.8,15.5
Guwahati,2026-09-25T00:00,25.1,0.5,16.0
Guwahati,2026-09-25T01:00,24.5,0.1,15.5
Guwahati,2026-09-25T02:00,24.3,0.0,14.0
Guwahati,2026-09-25T03:00,24.5,0.0,12.0
Guwahati,2026-09-25T04:00,25.1,0.0,10.0
Guwahati,2026-09-25T05:00,26.0,0.0,8.5
Guwahati,2026-09-25T06:00,27.1,0.0,8.0
Guwahati,2026-09-25T07:00,28.4,0.0,8.5
Guwahati,2026-09-25T08:00,29.8,0.0,10.0
Guwahati,2026-09-25T09:00,31.3,0.0,12.0
Guwahati,2026-09-25T10:00,32.6,0.0,14.0
Guwahati,2026-09-25T11:00,33.7,0.0,15.5
Guwahati,2026-09-25T12:00,34.6,0.0,16.0
Guwahati,2026-09-25T13:00,35.2,0.0,15.5
Guwahati,2026-09-25T14:00,35.3,0.0,14.0
Guwahati,2026-09-25T15:00,35.2,0.0,12.0
Guwahati,2026-09-25T16:00,34.6,0.0,10.0
Guwahati,2026-09-25T17:00,33.7,0.0,8.5
Guwahati,2026-09-25T18:00,32.6,0.0,8.0
Guwahati,2026-09-25T19:00,31.3,0.0,8.5
Guwahati,2026-09-25T20:00,29.8,0.0,10.0
Guwahati,2026-09-25T21:00,28.4,0.0,12.0
Guwahati,2026-09-25T22:00,27.1,0.0,14.0
Guwahati,2026-09-25T23:00,26.0,0.0,15.5
Guwahati,2026-09-26T00:00,25.1,0.0,16.0
Guwahati,2026-09-26T01:00,24.5,0.0,15.5
Guwahati,2026-09-26T02:00,24.3,0.0,14.0
Guwahati,2026-09-26T03:00,24.5,0.0,12.0
Guwahati,2026-09-26T04:00,25.1,0.0,10.0
Guwahati,2026-09-26T05:00,26.0,0.1,8.5
Guwahati,2026-09-26T06:00,27.1,0.5,8.0
Guwahati,2026-09-26T07:00,28.4,0.8,8.5
Guwahati,2026-09-26T08:00,29.8,0.9,10.0
Guwahati,2026-09-26T09:00,31.3,1.0,12.0
Guwahati,2026-09-26T10:00,32.6,0.9,14.0
Guwahati,2026-09-26T11:00,33.7,0.8,15.5
Guwahati,2026-09-26T12:00,34.6,0.5,16.0
Guwahati,2026-09-26T13:00,35.2,0.1,15.5
Guwahati,2026-09-26T14:00,35.3,0.0,14.0
Guwahati,2026-09-26T15:00,35.2,0.0,12.0
Guwahati,2026-09-26T16:00,34.6,0.0,10.0
Guwahati,2026-09-26T17:00,33.7,0.0,8.5
Guwahati,2026-09-26T18:00,32.6,0.0,8.0
Guwahati,2026-09-26T19:00,31.3,0.0,8.5
Guwahati,2026-09-26T20:00,29.8,0.0,10.0
Guwahati,2026-09-26T21:00,28.4,0.0,12.0
Guwahati,2026-09-26T22:00,27.1,0.0,14.0
Guwahati,2026-09-26T23:00,26.0,0.0,15.5
Guwahati,2026-09-27T00:00,25.1,0.0,16.0
Guwahati,2026-09-27T01:00,24.5,0.0,15.5
Guwahati,2026-09-27T02:00,24.3,0.0,14.0
Guwahati,2026-09-27T03:00,24.5,0.0,12.0
Guwahati,2026-09-27T04:00,25.1,0.0,10.0
Guwahati,2026-09-27T05:00,26.0,0.0,8.5
Guwahati,2026-09-27T06:00,27.1,0.0,8.0
Guwahati,2026-09-27T07:00,28.4,0.0,8.5
Guwahati,2026-09-27T08:00,29.8,0.0,10.0
Guwahati,2026-09-27T09:00,31.3,0.0,12.0
Guwahati,2026-09-27T10:00,32.6,0.0,14.0
Guwahati,2026-09-27T11:00,33.7,0.0,15.5
Guwahati,2026-09-27T12:00,34.6,0.0,16.0
Guwahati,2026-09-27T13:00,35.2,0.0,15.5
Guwahati,2026-09-27T14:00,35.3,0.0,14.0
Guwahati,2026-09-27T15:00,35.2,0.0,12.0
Guwahati,2026-09-27T16:00,34.6,0.0,10.0
Guwahati,2026-09-27T17:00,33.7,0.1,8.5
Guwahati,2026-09-27T18:00,32.6,0.5,8.0
Guwahati,2026-09-27T19:00,31.3,0.8,8.5
Guwahati,2026-09-27T20:00,29.8,0.9,10.0
Guwahati,2026-09-27T21:00,28.4,1.0,12.0
Guwahati,2026-09-27T22:00,27.1,0.9,14.0
Guwahati,2026-09-27T23:00,26.0,0.8,15.5
Guwahati,2026-09-28T00:00,25.1,0.5,16.0
Guwahati,2026-09-28T01:00,24.5,0.1,15.5
Guwahati,2026-09-28T02:00,24.3,0.0,14.0
Guwahati,2026-09-28T03:00,24.5,0.0,12.0
Guwahati,2026-09-28T04:00,25.1,0.0,10.0
Guwahati,2026-09-28T05:00,26.0,0.0,8.5
Guwahati,2026-09-28T06:00,27.1,0.0,8.0
Guwahati,2026-09-28T07:00,28.4,0.0,8.5
Guwahati,2026-09-28T08:00,29.8,0.0,10.0
Guwahati,2026-09-28T09:00,31.3,0.0,12.0
Guwahati,2026-09-28T10:00,32.6,0.0,14.0
Guwahati,2026-09-28T11:00,33.7,0.0,15.5
Guwahati,2026-09-28T12:00,34.6,0.0,16.0
Guwahati,2026-09-28T13:00,35.2,0.0,15.5
Guwahati,2026-09-28T14:00,35.3,0.0,14.0
Guwahati,2026-09-28T15:00,35.2,0.0,12.0
Guwahati,2026-09-28T16:00,34.6,0.0,10.0
Guwahati,2026-09-28T17:00,33.7,0.0,8.5
Guwahati,2026-09-28T18:00,32.6,0.0,8.0
Guwahati,2026-09-28T19:00,31.3,0.0,8.5
Guwahati,2026-09-28T20:00,29.8,0.0,10.0
Guwahati,2026-09-28T21:00,28.4,0.0,12.0
Guwahati,2026-09-28T22:00,27.1,0.0,14.0
Guwahati,2026-09-28T23:00,26.0,0.0,15.5
